Transfer Date by Week,Transfer Year,RIN Year,Fuel (D Code),QAP Service Type,RIN Price
"7/9/2012","2012","2011","D4","Unverified","$1.10"
"7/9/2012","2012","2011","D6","Unverified","$0.01"
"7/9/2012","2012","2012","D4","Unverified","$1.26"
"7/9/2012","2012","2012","D5","Unverified","$0.75"
"7/9/2012","2012","2012","D6","Unverified","$0.02"
"7/16/2012","2012","2011","D4","Unverified","$1.20"
"7/16/2012","2012","2011","D6","Unverified","$0.01"
"7/16/2012","2012","2012","D4","Unverified","$1.25"
"7/16/2012","2012","2012","D5","Unverified","$0.75"
"7/16/2012","2012","2012","D6","Unverified","$0.03"
"7/23/2012","2012","2011","D4","Unverified","$1.19"
"7/23/2012","2012","2011","D6","Unverified","$0.01"
"7/23/2012","2012","2012","D4","Unverified","$1.22"
"7/23/2012","2012","2012","D5","Unverified","$0.83"
"7/23/2012","2012","2012","D6","Unverified","$0.06"
"7/30/2012","2012","2011","D4","Unverified","$0.98"
"7/30/2012","2012","2011","D5","Unverified","$0.68"
"7/30/2012","2012","2011","D6","Unverified","$0.05"
"7/30/2012","2012","2012","D4","Unverified","$1.30"
"7/30/2012","2012","2012","D5","Unverified","$0.75"
"7/30/2012","2012","2012","D6","Unverified","$0.06"
"8/6/2012","2012","2011","D4","Unverified","$1.02"
"8/6/2012","2012","2011","D6","Unverified","$0.07"
"8/6/2012","2012","2012","D4","Unverified","$1.14"
"8/6/2012","2012","2012","D5","Unverified","$0.74"
"8/6/2012","2012","2012","D6","Unverified","$0.04"
"8/13/2012","2012","2011","D4","Unverified","$0.90"
"8/13/2012","2012","2011","D6","Unverified","$0.01"
"8/13/2012","2012","2012","D4","Unverified","$1.23"
"8/13/2012","2012","2012","D5","Unverified","$0.56"
"8/13/2012","2012","2012","D6","Unverified","$0.04"
"8/20/2012","2012","2011","D4","Unverified","$0.87"
"8/20/2012","2012","2011","D6","Unverified","$0.04"
"8/20/2012","2012","2012","D4","Unverified","$1.21"
"8/20/2012","2012","2012","D5","Unverified","$0.45"
"8/20/2012","2012","2012","D6","Unverified","$0.06"
"8/27/2012","2012","2011","D4","Unverified","$1.05"
"8/27/2012","2012","2011","D6","Unverified","$0.10"
"8/27/2012","2012","2012","D4","Unverified","$1.15"
"8/27/2012","2012","2012","D5","Unverified","$0.70"
"8/27/2012","2012","2012","D6","Unverified","$0.06"
"9/3/2012","2012","2011","D4","Unverified","$0.84"
"9/3/2012","2012","2011","D6","Unverified","$0.04"
"9/3/2012","2012","2012","D4","Unverified","$1.02"
"9/3/2012","2012","2012","D5","Unverified","$0.68"
"9/3/2012","2012","2012","D6","Unverified","$0.03"
"9/10/2012","2012","2011","D4","Unverified","$0.92"
"9/10/2012","2012","2011","D6","Unverified","$0.28"
"9/10/2012","2012","2012","D4","Unverified","$1.18"
"9/10/2012","2012","2012","D5","Unverified","$0.48"
"9/10/2012","2012","2012","D6","Unverified","$0.04"
"9/17/2012","2012","2011","D4","Unverified","$1.07"
"9/17/2012","2012","2011","D6","Unverified","$0.01"
"9/17/2012","2012","2012","D4","Unverified","$1.16"
"9/17/2012","2012","2012","D5","Unverified","$0.39"
"9/17/2012","2012","2012","D6","Unverified","$0.04"
"9/24/2012","2012","2011","D4","Unverified","$0.89"
"9/24/2012","2012","2011","D6","Unverified","$0.03"
"9/24/2012","2012","2012","D4","Unverified","$1.11"
"9/24/2012","2012","2012","D5","Unverified","$0.70"
"9/24/2012","2012","2012","D6","Unverified","$0.03"
"10/1/2012","2012","2011","D4","Unverified","$0.83"
"10/1/2012","2012","2011","D6","Unverified","$0.09"
"10/1/2012","2012","2012","D4","Unverified","$0.88"
"10/1/2012","2012","2012","D5","Unverified","$0.58"
"10/1/2012","2012","2012","D6","Unverified","$0.03"
"10/8/2012","2012","2011","D4","Unverified","$0.80"
"10/8/2012","2012","2011","D6","Unverified","$0.01"
"10/8/2012","2012","2012","D4","Unverified","$0.79"
"10/8/2012","2012","2012","D5","Unverified","$0.63"
"10/8/2012","2012","2012","D6","Unverified","$0.03"
"10/15/2012","2012","2011","D4","Unverified","$0.65"
"10/15/2012","2012","2011","D6","Unverified","$0.30"
"10/15/2012","2012","2012","D4","Unverified","$0.78"
"10/15/2012","2012","2012","D5","Unverified","$0.59"
"10/15/2012","2012","2012","D6","Unverified","$0.03"
"10/22/2012","2012","2011","D4","Unverified","$0.61"
"10/22/2012","2012","2011","D6","Unverified","$0.39"
"10/22/2012","2012","2012","D4","Unverified","$0.75"
"10/22/2012","2012","2012","D5","Unverified","$0.39"
"10/22/2012","2012","2012","D6","Unverified","$0.08"
"10/29/2012","2012","2011","D4","Unverified","$0.59"
"10/29/2012","2012","2011","D6","Unverified","$0.01"
"10/29/2012","2012","2012","D4","Unverified","$0.87"
"10/29/2012","2012","2012","D5","Unverified","$0.62"
"10/29/2012","2012","2012","D6","Unverified","$0.07"
"11/5/2012","2012","2011","D4","Unverified","$0.45"
"11/5/2012","2012","2011","D6","Unverified","$0.05"
"11/5/2012","2012","2012","D4","Unverified","$0.58"
"11/5/2012","2012","2012","D5","Unverified","$0.50"
"11/5/2012","2012","2012","D6","Unverified","$0.08"
"11/12/2012","2012","2011","D4","Unverified","$0.49"
"11/12/2012","2012","2011","D5","Unverified","$0.77"
"11/12/2012","2012","2011","D6","Unverified","$0.25"
"11/12/2012","2012","2012","D4","Unverified","$0.72"
"11/12/2012","2012","2012","D5","Unverified","$0.45"
"11/12/2012","2012","2012","D6","Unverified","$0.06"
"11/19/2012","2012","2011","D4","Unverified","$0.47"
"11/19/2012","2012","2011","D5","Unverified","$0.29"
"11/19/2012","2012","2011","D6","Unverified","$0.41"
"11/19/2012","2012","2012","D4","Unverified","$0.53"
"11/19/2012","2012","2012","D5","Unverified","$0.43"
"11/19/2012","2012","2012","D6","Unverified","$0.04"
"11/26/2012","2012","2011","D4","Unverified","$0.44"
"11/26/2012","2012","2011","D5","Unverified","$0.38"
"11/26/2012","2012","2011","D6","Unverified","$0.11"
"11/26/2012","2012","2012","D4","Unverified","$0.71"
"11/26/2012","2012","2012","D5","Unverified","$0.64"
"11/26/2012","2012","2012","D6","Unverified","$0.06"
"12/3/2012","2012","2011","D4","Unverified","$0.46"
"12/3/2012","2012","2011","D6","Unverified","$0.03"
"12/3/2012","2012","2012","D4","Unverified","$0.71"
"12/3/2012","2012","2012","D5","Unverified","$0.52"
"12/3/2012","2012","2012","D6","Unverified","$0.04"
"12/10/2012","2012","2011","D4","Unverified","$0.48"
"12/10/2012","2012","2011","D6","Unverified","$0.06"
"12/10/2012","2012","2012","D4","Unverified","$0.74"
"12/10/2012","2012","2012","D5","Unverified","$0.54"
"12/10/2012","2012","2012","D6","Unverified","$0.04"
"12/17/2012","2012","2011","D4","Unverified","$0.45"
"12/17/2012","2012","2011","D6","Unverified","$0.01"
"12/17/2012","2012","2012","D4","Unverified","$0.61"
"12/17/2012","2012","2012","D5","Unverified","$0.41"
"12/17/2012","2012","2012","D6","Unverified","$0.04"
"12/24/2012","2012","2011","D4","Unverified","$0.84"
"12/24/2012","2012","2011","D6","Unverified","$0.01"
"12/24/2012","2012","2012","D4","Unverified","$0.61"
"12/24/2012","2012","2012","D5","Unverified","$0.53"
"12/24/2012","2012","2012","D6","Unverified","$0.05"
"12/31/2012","2012","2011","D4","Unverified","$0.55"
"12/31/2012","2012","2012","D4","Unverified","$0.58"
"12/31/2012","2012","2012","D5","Unverified","$0.54"
"12/31/2012","2012","2012","D6","Unverified","$0.05"
"12/31/2012","2013","2011","D4","Unverified","$0.37"
"12/31/2012","2013","2011","D6","Unverified","$0.03"
"12/31/2012","2013","2012","D4","Unverified","$0.50"
"12/31/2012","2013","2012","D5","Unverified","$0.52"
"12/31/2012","2013","2012","D6","Unverified","$0.05"
"12/31/2012","2013","2013","D6","Unverified","$0.01"
"1/7/2013","2013","2011","D4","Unverified","$0.54"
"1/7/2013","2013","2011","D5","Unverified","$0.37"
"1/7/2013","2013","2011","D6","Unverified","$0.01"
"1/7/2013","2013","2012","D4","Unverified","$0.50"
"1/7/2013","2013","2012","D5","Unverified","$0.46"
"1/7/2013","2013","2012","D6","Unverified","$0.05"
"1/7/2013","2013","2013","D4","Unverified","$1.00"
"1/7/2013","2013","2013","D6","Unverified","$0.06"
"1/14/2013","2013","2011","D4","Unverified","$0.42"
"1/14/2013","2013","2011","D6","Unverified","$0.01"
"1/14/2013","2013","2012","D4","Unverified","$0.64"
"1/14/2013","2013","2012","D5","Unverified","$0.48"
"1/14/2013","2013","2012","D6","Unverified","$0.07"
"1/14/2013","2013","2013","D4","Unverified","$0.46"
"1/14/2013","2013","2013","D5","Unverified","$0.42"
"1/14/2013","2013","2013","D6","Unverified","$0.06"
"1/21/2013","2013","2011","D4","Unverified","$0.36"
"1/21/2013","2013","2011","D5","Unverified","$0.30"
"1/21/2013","2013","2011","D6","Unverified","$0.14"
"1/21/2013","2013","2012","D4","Unverified","$0.46"
"1/21/2013","2013","2012","D5","Unverified","$0.39"
"1/21/2013","2013","2012","D6","Unverified","$0.08"
"1/21/2013","2013","2013","D4","Unverified","$0.47"
"1/21/2013","2013","2013","D5","Unverified","$0.45"
"1/21/2013","2013","2013","D6","Unverified","$0.12"
"1/28/2013","2013","2011","D4","Unverified","$0.39"
"1/28/2013","2013","2011","D5","Unverified","$0.30"
"1/28/2013","2013","2011","D6","Unverified","$0.02"
"1/28/2013","2013","2012","D4","Unverified","$0.47"
"1/28/2013","2013","2012","D5","Unverified","$0.46"
"1/28/2013","2013","2012","D6","Unverified","$0.13"
"1/28/2013","2013","2013","D4","Unverified","$0.72"
"1/28/2013","2013","2013","D5","Unverified","$0.36"
"1/28/2013","2013","2013","D6","Unverified","$0.11"
"2/4/2013","2013","2011","D4","Unverified","$0.38"
"2/4/2013","2013","2011","D6","Unverified","$0.02"
"2/4/2013","2013","2012","D4","Unverified","$0.46"
"2/4/2013","2013","2012","D5","Unverified","$0.43"
"2/4/2013","2013","2012","D6","Unverified","$0.12"
"2/4/2013","2013","2013","D4","Unverified","$0.51"
"2/4/2013","2013","2013","D5","Unverified","$0.42"
"2/4/2013","2013","2013","D6","Unverified","$0.13"
"2/11/2013","2013","2011","D4","Unverified","$0.41"
"2/11/2013","2013","2011","D6","Unverified","$0.01"
"2/11/2013","2013","2012","D4","Unverified","$0.47"
"2/11/2013","2013","2012","D5","Unverified","$0.50"
"2/11/2013","2013","2012","D6","Unverified","$0.12"
"2/11/2013","2013","2013","D4","Unverified","$0.60"
"2/11/2013","2013","2013","D5","Unverified","$0.42"
"2/11/2013","2013","2013","D6","Unverified","$0.22"
"2/18/2013","2013","2011","D4","Unverified","$0.51"
"2/18/2013","2013","2011","D5","Unverified","$0.76"
"2/18/2013","2013","2011","D6","Unverified","$0.02"
"2/18/2013","2013","2012","D4","Unverified","$0.63"
"2/18/2013","2013","2012","D5","Unverified","$0.63"
"2/18/2013","2013","2012","D6","Unverified","$0.10"
"2/18/2013","2013","2013","D4","Unverified","$0.56"
"2/18/2013","2013","2013","D5","Unverified","$0.49"
"2/18/2013","2013","2013","D6","Unverified","$0.24"
"2/25/2013","2013","2011","D4","Unverified","$0.32"
"2/25/2013","2013","2011","D5","Unverified","$0.37"
"2/25/2013","2013","2012","D4","Unverified","$0.51"
"2/25/2013","2013","2012","D5","Unverified","$0.30"
"2/25/2013","2013","2012","D6","Unverified","$0.32"
"2/25/2013","2013","2013","D4","Unverified","$0.62"
"2/25/2013","2013","2013","D5","Unverified","$0.47"
"2/25/2013","2013","2013","D6","Unverified","$0.24"
"3/4/2013","2013","2012","D4","Unverified","$0.60"
"3/4/2013","2013","2012","D5","Unverified","$0.60"
"3/4/2013","2013","2012","D6","Unverified","$0.45"
"3/4/2013","2013","2013","D4","Unverified","$0.61"
"3/4/2013","2013","2013","D5","Unverified","$0.45"
"3/4/2013","2013","2013","D6","Unverified","$0.41"
"3/11/2013","2013","2012","D4","Unverified","$0.77"
"3/11/2013","2013","2012","D5","Unverified","$0.68"
"3/11/2013","2013","2012","D6","Unverified","$0.49"
"3/11/2013","2013","2013","D4","Unverified","$0.69"
"3/11/2013","2013","2013","D5","Unverified","$0.61"
"3/11/2013","2013","2013","D6","Unverified","$0.38"
"3/18/2013","2013","2012","D4","Unverified","$0.68"
"3/18/2013","2013","2012","D5","Unverified","$0.65"
"3/18/2013","2013","2012","D6","Unverified","$0.50"
"3/18/2013","2013","2013","D4","Unverified","$0.69"
"3/18/2013","2013","2013","D5","Unverified","$0.47"
"3/18/2013","2013","2013","D6","Unverified","$0.45"
"3/25/2013","2013","2012","D4","Unverified","$0.60"
"3/25/2013","2013","2012","D5","Unverified","$0.73"
"3/25/2013","2013","2012","D6","Unverified","$0.47"
"3/25/2013","2013","2013","D4","Unverified","$0.65"
"3/25/2013","2013","2013","D5","Unverified","$0.49"
"3/25/2013","2013","2013","D6","Unverified","$0.39"
"4/1/2013","2013","2012","D4","Unverified","$0.61"
"4/1/2013","2013","2012","D6","Unverified","$0.45"
"4/1/2013","2013","2013","D4","Unverified","$0.67"
"4/1/2013","2013","2013","D5","Unverified","$0.47"
"4/1/2013","2013","2013","D6","Unverified","$0.54"
"4/8/2013","2013","2012","D4","Unverified","$0.76"
"4/8/2013","2013","2012","D5","Unverified","$0.64"
"4/8/2013","2013","2012","D6","Unverified","$0.63"
"4/8/2013","2013","2013","D4","Unverified","$0.75"
"4/8/2013","2013","2013","D5","Unverified","$0.53"
"4/8/2013","2013","2013","D6","Unverified","$0.50"
"4/15/2013","2013","2012","D4","Unverified","$0.67"
"4/15/2013","2013","2012","D6","Unverified","$0.67"
"4/15/2013","2013","2013","D4","Unverified","$0.71"
"4/15/2013","2013","2013","D5","Unverified","$0.63"
"4/15/2013","2013","2013","D6","Unverified","$0.40"
"4/22/2013","2013","2012","D4","Unverified","$0.67"
"4/22/2013","2013","2012","D6","Unverified","$0.59"
"4/22/2013","2013","2013","D4","Unverified","$0.69"
"4/22/2013","2013","2013","D5","Unverified","$0.69"
"4/22/2013","2013","2013","D6","Unverified","$0.63"
"4/29/2013","2013","2012","D4","Unverified","$0.74"
"4/29/2013","2013","2012","D6","Unverified","$0.46"
"4/29/2013","2013","2013","D4","Unverified","$0.72"
"4/29/2013","2013","2013","D5","Unverified","$0.76"
"4/29/2013","2013","2013","D6","Unverified","$0.45"
"5/6/2013","2013","2012","D4","Unverified","$0.76"
"5/6/2013","2013","2012","D5","Unverified","$0.72"
"5/6/2013","2013","2012","D6","Unverified","$0.63"
"5/6/2013","2013","2013","D4","Unverified","$0.85"
"5/6/2013","2013","2013","D5","Unverified","$0.49"
"5/6/2013","2013","2013","D6","Unverified","$0.54"
"5/13/2013","2013","2012","D4","Unverified","$0.73"
"5/13/2013","2013","2012","D6","Unverified","$0.72"
"5/13/2013","2013","2013","D4","Unverified","$0.78"
"5/13/2013","2013","2013","D5","Unverified","$0.60"
"5/13/2013","2013","2013","D6","Unverified","$0.50"
"5/20/2013","2013","2012","D4","Unverified","$0.85"
"5/20/2013","2013","2012","D6","Unverified","$0.58"
"5/20/2013","2013","2013","D4","Unverified","$0.86"
"5/20/2013","2013","2013","D5","Unverified","$0.96"
"5/20/2013","2013","2013","D6","Unverified","$0.73"
"5/27/2013","2013","2012","D4","Unverified","$0.84"
"5/27/2013","2013","2012","D5","Unverified","$0.82"
"5/27/2013","2013","2012","D6","Unverified","$0.67"
"5/27/2013","2013","2013","D4","Unverified","$0.83"
"5/27/2013","2013","2013","D5","Unverified","$0.57"
"5/27/2013","2013","2013","D6","Unverified","$0.68"
"6/3/2013","2013","2012","D4","Unverified","$0.95"
"6/3/2013","2013","2012","D5","Unverified","$0.96"
"6/3/2013","2013","2012","D6","Unverified","$0.70"
"6/3/2013","2013","2013","D4","Unverified","$0.88"
"6/3/2013","2013","2013","D5","Unverified","$0.55"
"6/3/2013","2013","2013","D6","Unverified","$0.65"
"6/10/2013","2013","2012","D4","Unverified","$0.87"
"6/10/2013","2013","2012","D6","Unverified","$0.17"
"6/10/2013","2013","2013","D4","Unverified","$0.73"
"6/10/2013","2013","2013","D5","Unverified","$0.96"
"6/10/2013","2013","2013","D6","Unverified","$0.67"
"6/17/2013","2013","2012","D4","Unverified","$0.74"
"6/17/2013","2013","2012","D5","Unverified","$0.84"
"6/17/2013","2013","2012","D6","Unverified","$0.86"
"6/17/2013","2013","2013","D4","Unverified","$0.83"
"6/17/2013","2013","2013","D5","Unverified","$0.86"
"6/17/2013","2013","2013","D6","Unverified","$0.50"
"6/24/2013","2013","2012","D4","Unverified","$0.98"
"6/24/2013","2013","2012","D5","Unverified","$0.94"
"6/24/2013","2013","2012","D6","Unverified","$0.73"
"6/24/2013","2013","2013","D4","Unverified","$0.81"
"6/24/2013","2013","2013","D5","Unverified","$0.57"
"6/24/2013","2013","2013","D6","Unverified","$0.57"
"7/1/2013","2013","2012","D4","Unverified","$0.94"
"7/1/2013","2013","2012","D5","Unverified","$0.93"
"7/1/2013","2013","2012","D6","Unverified","$0.72"
"7/1/2013","2013","2013","D4","Unverified","$0.90"
"7/1/2013","2013","2013","D5","Unverified","$0.60"
"7/1/2013","2013","2013","D6","Unverified","$0.70"
"7/8/2013","2013","2012","D4","Unverified","$1.06"
"7/8/2013","2013","2012","D5","Unverified","$0.88"
"7/8/2013","2013","2012","D6","Unverified","$0.85"
"7/8/2013","2013","2013","D4","Unverified","$1.00"
"7/8/2013","2013","2013","D5","Unverified","$0.54"
"7/8/2013","2013","2013","D6","Unverified","$0.61"
"7/15/2013","2013","2012","D4","Unverified","$1.04"
"7/15/2013","2013","2012","D5","Unverified","$0.97"
"7/15/2013","2013","2012","D6","Unverified","$0.95"
"7/15/2013","2013","2013","D4","Unverified","$0.98"
"7/15/2013","2013","2013","D5","Unverified","$0.77"
"7/15/2013","2013","2013","D6","Unverified","$0.91"
"7/22/2013","2013","2012","D4","Unverified","$1.11"
"7/22/2013","2013","2012","D5","Unverified","$1.33"
"7/22/2013","2013","2012","D6","Unverified","$0.71"
"7/22/2013","2013","2013","D4","Unverified","$0.98"
"7/22/2013","2013","2013","D5","Unverified","$0.74"
"7/22/2013","2013","2013","D6","Unverified","$0.84"
"7/29/2013","2013","2012","D4","Unverified","$0.69"
"7/29/2013","2013","2012","D5","Unverified","$1.17"
"7/29/2013","2013","2012","D6","Unverified","$1.01"
"7/29/2013","2013","2013","D4","Unverified","$1.01"
"7/29/2013","2013","2013","D5","Unverified","$0.83"
"7/29/2013","2013","2013","D6","Unverified","$0.83"
"8/5/2013","2013","2012","D4","Unverified","$0.95"
"8/5/2013","2013","2012","D5","Unverified","$1.15"
"8/5/2013","2013","2012","D6","Unverified","$1.02"
"8/5/2013","2013","2013","D4","Unverified","$1.05"
"8/5/2013","2013","2013","D5","Unverified","$1.15"
"8/5/2013","2013","2013","D6","Unverified","$1.05"
"8/12/2013","2013","2012","D4","Unverified","$0.84"
"8/12/2013","2013","2012","D5","Unverified","$0.55"
"8/12/2013","2013","2012","D6","Unverified","$1.06"
"8/12/2013","2013","2013","D4","Unverified","$0.99"
"8/12/2013","2013","2013","D5","Unverified","$0.89"
"8/12/2013","2013","2013","D6","Unverified","$0.88"
"8/19/2013","2013","2012","D4","Unverified","$0.82"
"8/19/2013","2013","2012","D5","Unverified","$1.03"
"8/19/2013","2013","2012","D6","Unverified","$1.08"
"8/19/2013","2013","2013","D4","Unverified","$0.87"
"8/19/2013","2013","2013","D5","Unverified","$0.91"
"8/19/2013","2013","2013","D6","Unverified","$0.91"
"8/26/2013","2013","2012","D5","Unverified","$0.85"
"8/26/2013","2013","2012","D6","Unverified","$0.87"
"8/26/2013","2013","2013","D3","Unverified","$1.20"
"8/26/2013","2013","2013","D4","Unverified","$1.01"
"8/26/2013","2013","2013","D5","Unverified","$0.85"
"8/26/2013","2013","2013","D6","Unverified","$0.90"
"9/2/2013","2013","2012","D4","Unverified","$0.73"
"9/2/2013","2013","2012","D6","Unverified","$0.70"
"9/2/2013","2013","2013","D4","Unverified","$0.91"
"9/2/2013","2013","2013","D5","Unverified","$0.86"
"9/2/2013","2013","2013","D6","Unverified","$0.72"
"9/9/2013","2013","2012","D4","Unverified","$0.80"
"9/9/2013","2013","2012","D5","Unverified","$0.96"
"9/9/2013","2013","2012","D6","Unverified","$0.81"
"9/9/2013","2013","2013","D4","Unverified","$1.02"
"9/9/2013","2013","2013","D5","Unverified","$0.87"
"9/9/2013","2013","2013","D6","Unverified","$0.79"
"9/16/2013","2013","2012","D4","Unverified","$0.71"
"9/16/2013","2013","2012","D5","Unverified","$0.67"
"9/16/2013","2013","2012","D6","Unverified","$0.83"
"9/16/2013","2013","2013","D4","Unverified","$0.82"
"9/16/2013","2013","2013","D5","Unverified","$0.96"
